Network,Station,Name,Latitude,Longitude,Elevation,Sensitivity,Site,Vs30
XJ,N0015,XJ N0015 BHZ ,41.160000,79.970000,0.0,70000000000.0,,
YN,P2119,YN P2119 BHZ ,27.450000,100.220000,0.0,70000000000.0,,
XJ,P001B,XJ P001B BHZ ,38.050000,76.160000,0.0,70000000000.0,,
XJ,Q0006,XJ Q0006 BHZ ,39.820000,78.670000,0.0,70000000000.0,,
GS,L0019,GS L0019 BHZ ,35.400000,105.610000,0.0,70000000000.0,,
XJ,E0002,XJ E0002 BHZ ,44.440000,81.830000,0.0,70000000000.0,,
SC,B2209,SC B2209 BHZ ,30.790000,105.180000,0.0,70000000000.0,,
HA,E0012,HA E0012 BHZ ,36.200000,114.370000,0.0,70000000000.0,,
SD,M0037,SD M0037 BHZ ,37.460000,117.980000,0.0,70000000000.0,,
GX,MY003,GX MY003 BHZ ,24.410000,108.390000,0.0,70000000000.0,,
GS,HG003,GS HG003 BHZ ,37.480000,103.530000,0.0,70000000000.0,,
SC,T2303,SC T2303 BHZ ,29.210000,102.840000,0.0,70000000000.0,,
XJ,MR002,XJ MR002 BHZ ,39.250000,88.880000,0.0,70000000000.0,,
YN,L2701,YN L2701 BHZ ,25.410000,100.240000,0.0,70000000000.0,,
YN,SCY03,YN SCY03 BHZ ,23.310000,99.510000,0.0,70000000000.0,,
GD,M2303,GD M2303 BHZ ,24.070000,116.320000,0.0,70000000000.0,,
GD,J8504,GD J8504 BHZ ,22.200000,112.310000,0.0,70000000000.0,,
HE,B0113,HE B0113 BHZ ,39.760000,117.700000,0.0,70000000000.0,,
HA,J0011,HA J0011 BHZ ,35.730000,115.140000,0.0,70000000000.0,,
QH,B0050,QH B0050 BHZ ,36.850000,102.060000,0.0,70000000000.0,,
XJ,F005C,XJ F005C BHZ ,43.460000,82.580000,0.0,70000000000.0,,
YN,J2819,YN J2819 BHZ ,22.950000,100.220000,0.0,70000000000.0,,
XJ,WQAWL,XJ WQAWL BHZ ,39.790000,74.470000,0.0,70000000000.0,,
SC,V3421,SC V3421 BHZ ,29.750000,99.800000,0.0,70000000000.0,,
XJ,F0066,XJ F0066 BHZ ,43.540000,83.120000,0.0,70000000000.0,,
YN,J2201,YN J2201 BHZ ,23.050000,101.860000,0.0,70000000000.0,,
NX,TXXL,NX TXXL BHZ ,36.950000,105.870000,0.0,70000000000.0,,
GD,VJ001,GD VJ001 BHZ ,23.550000,116.180000,0.0,70000000000.0,,
GD,M0308,GD M0308 BHZ ,24.520000,116.400000,0.0,70000000000.0,,
QH,D0033,QH D0033 BHZ ,35.130000,101.460000,0.0,70000000000.0,,
GD,DC007,GD DC007 BHZ ,23.140000,116.510000,0.0,70000000000.0,,
SC,W2801,SC W2801 BHZ ,27.310000,102.570000,0.0,70000000000.0,,
SC,V2710,SC V2710 BHZ ,31.680000,100.900000,0.0,70000000000.0,,
SD,C002E,SD C002E BHZ ,36.730000,117.920000,0.0,70000000000.0,,
FJ,A8004,FJ A8004 BHZ ,26.510000,119.540000,0.0,70000000000.0,,
SD,P0023,SD P0023 BHZ ,36.380000,116.440000,0.0,70000000000.0,,
HE,J0053,HE J0053 BHZ ,38.330000,116.200000,0.0,70000000000.0,,
SD,R003A,SD R003A BHZ ,35.320000,115.180000,0.0,70000000000.0,,
GS,E0033,GS E0033 BHZ ,34.380000,105.770000,0.0,70000000000.0,,
HE,B0104,HE B0104 BHZ ,39.220000,118.660000,0.0,70000000000.0,,
SC,W2306,SC W2306 BHZ ,27.480000,101.490000,0.0,70000000000.0,,
HE,A0005,HE A0005 BHZ ,38.040000,114.680000,0.0,70000000000.0,,
SD,Q0076,SD Q0076 BHZ ,35.610000,117.650000,0.0,70000000000.0,,
YN,S2503,YN S2503 BHZ ,23.550000,99.970000,0.0,70000000000.0,,
XJ,F0045,XJ F0045 BHZ ,43.700000,83.700000,0.0,70000000000.0,,
NX,E0036,NX E0036 BHZ ,37.520000,105.810000,0.0,70000000000.0,,
XJ,C000A,XJ C000A BHZ ,44.280000,86.030000,0.0,70000000000.0,,
SD,A001B,SD A001B BHZ ,36.620000,117.410000,0.0,70000000000.0,,
GS,N0039,GS N0039 BHZ ,35.260000,103.530000,0.0,70000000000.0,,
YN,EN001,YN EN001 BHZ ,25.200000,101.270000,0.0,70000000000.0,,
GD,P2513,GD P2513 BHZ ,23.820000,114.780000,0.0,70000000000.0,,
SC,V0107,SC V0107 BHZ ,30.180000,102.220000,0.0,70000000000.0,,
GS,LTOXD,GS LTOXD BHZ ,35.680000,103.990000,0.0,70000000000.0,,
YN,EYA,YN EYA BHZ ,26.110000,99.950000,0.0,70000000000.0,,
QH,DLHHD,QH DLHHD BHZ ,37.290000,97.790000,0.0,70000000000.0,,
GD,P2211,GD P2211 BHZ ,24.640000,115.450000,0.0,70000000000.0,,
YN,C2737,YN C2737 BHZ ,27.690000,104.990000,0.0,70000000000.0,,
SC,U2103,SC U2103 BHZ ,31.140000,103.480000,0.0,70000000000.0,,
SD,Q0038,SD Q0038 BHZ ,34.800000,118.380000,0.0,70000000000.0,,
GD,Y0501,GD Y0501 BHZ ,23.120000,113.090000,0.0,70000000000.0,,
SC,DYJTS,SC DYJTS BHZ ,30.590000,103.470000,0.0,70000000000.0,,
AH,N0008,AH N0008 BHZ ,31.410000,116.340000,0.0,70000000000.0,,
AH,BAS,AH BAS BHZ ,31.470000,117.380000,0.0,70000000000.0,,
XJ,F0069,XJ F0069 BHZ ,43.920000,81.290000,0.0,70000000000.0,,
FJ,H6003,FJ H6003 BHZ ,27.470000,119.030000,0.0,70000000000.0,,
SC,REGBX,SC REGBX BHZ ,33.600000,103.240000,0.0,70000000000.0,,
GD,P2206,GD P2206 BHZ ,24.310000,115.240000,0.0,70000000000.0,,
TJ,A0046,TJ A0046 BHZ ,39.480000,117.010000,0.0,70000000000.0,,
SC,T0205,SC T0205 BHZ ,29.730000,103.020000,0.0,70000000000.0,,
XJ,Q0009,XJ Q0009 BHZ ,39.180000,77.690000,0.0,70000000000.0,,
SC,WD001,SC WD001 BHZ ,27.200000,102.080000,0.0,70000000000.0,,
QH,E0001,QH E0001 BHZ ,36.370000,100.720000,0.0,70000000000.0,,
HA,E0031,HA E0031 BHZ ,35.950000,114.460000,0.0,70000000000.0,,
SC,D2102,SC D2102 BHZ ,27.040000,101.890000,0.0,70000000000.0,,
GX,P0003,GX P0003 BHZ ,21.550000,108.010000,0.0,70000000000.0,,
YN,D8105,YN D8105 BHZ ,26.490000,104.380000,0.0,70000000000.0,,
SC,U0103,SC U0103 BHZ ,32.160000,101.730000,0.0,70000000000.0,,
SD,P0029,SD P0029 BHZ ,36.710000,116.330000,0.0,70000000000.0,,
GD,L0206,GD L0206 BHZ ,23.030000,114.520000,0.0,70000000000.0,,
YN,EDY02,YN EDY02 BHZ ,25.910000,101.350000,0.0,70000000000.0,,
YN,R0111,YN R0111 BHZ ,27.790000,100.200000,0.0,70000000000.0,,
NX,D0038,NX D0038 BHZ ,36.130000,106.390000,0.0,70000000000.0,,
GD,E0405,GD E0405 BHZ ,23.040000,113.100000,0.0,70000000000.0,,
HA,A0025,HA A0025 BHZ ,34.880000,114.060000,0.0,70000000000.0,,
SC,B2505,SC B2505 BHZ ,31.770000,105.260000,0.0,70000000000.0,,
XJ,A000C,XJ A000C BHZ ,43.930000,87.610000,0.0,70000000000.0,,
SD,M0030,SD M0030 BHZ ,37.710000,118.280000,0.0,70000000000.0,,
HE,R0028,HE R0028 BHZ ,38.860000,116.330000,0.0,70000000000.0,,
XZ,A0051,XZ A0051 BHZ ,29.700000,91.380000,0.0,70000000000.0,,
FJ,D2203,FJ D2203 BHZ ,24.640000,118.000000,0.0,70000000000.0,,
SC,H2205,SC H2205 BHZ ,32.540000,105.450000,0.0,70000000000.0,,
HE,TJ002,HE TJ002 BHZ ,37.300000,115.740000,0.0,70000000000.0,,
NX,D0027,NX D0027 BHZ ,35.950000,105.490000,0.0,70000000000.0,,
SX,L0058,SX L0058 BHZ ,36.530000,111.050000,0.0,70000000000.0,,
SD,J0008,SD J0008 BHZ ,36.050000,116.480000,0.0,70000000000.0,,
QH,E0027,QH E0027 BHZ ,35.790000,101.390000,0.0,70000000000.0,,
YN,G3107,YN G3107 BHZ ,22.790000,102.270000,0.0,70000000000.0,,
YN,C2835,YN C2835 BHZ ,27.500000,104.000000,0.0,70000000000.0,,
YN,R2307,YN R2307 BHZ ,27.020000,99.360000,0.0,70000000000.0,,
GD,LH009,GD LH009 BHZ ,23.070000,115.060000,0.0,70000000000.0,,
SC,W3305,SC W3305 BHZ ,28.400000,102.210000,0.0,70000000000.0,,
YN,E0115,YN E0115 BHZ ,24.890000,101.170000,0.0,70000000000.0,,
GS,H0016,GS H0016 BHZ ,38.720000,103.010000,0.0,70000000000.0,,
QH,E0018,QH E0018 BHZ ,36.110000,101.380000,0.0,70000000000.0,,
SX,L0118,SX L0118 BHZ ,35.610000,111.540000,0.0,70000000000.0,,
GS,N0054,GS N0054 BHZ ,36.000000,103.560000,0.0,70000000000.0,,
FJ,KP001,FJ KP001 BHZ ,25.500000,119.770000,0.0,70000000000.0,,
GS,G0005,GS G0005 BHZ ,38.340000,101.020000,0.0,70000000000.0,,
SD,R0050,SD R0050 BHZ ,35.400000,115.930000,0.0,70000000000.0,,
SC,W2215,SC W2215 BHZ ,28.290000,100.670000,0.0,70000000000.0,,
YN,C2209,YN C2209 BHZ ,26.930000,103.280000,0.0,70000000000.0,,
GS,K008B,GS K008B BHZ ,34.310000,105.020000,0.0,70000000000.0,,
LN,C002F,LN C002F BHZ ,40.300000,123.190000,0.0,70000000000.0,,
SD,Q0004,SD Q0004 BHZ ,35.150000,118.300000,0.0,70000000000.0,,
SC,E2101,SC E2101 BHZ ,28.980000,105.570000,0.0,70000000000.0,,
SD,J002F,SD J002F BHZ ,36.170000,117.420000,0.0,70000000000.0,,
XJ,BM001,XJ BM001 BHZ ,44.300000,86.220000,0.0,70000000000.0,,
XJ,AG007,XJ AG007 BHZ ,43.900000,87.590000,0.0,70000000000.0,,
YN,C2816,YN C2816 BHZ ,27.740000,104.140000,0.0,70000000000.0,,
GD,R0203,GD R0203 BHZ ,23.920000,113.080000,0.0,70000000000.0,,
YN,C2204,YN C2204 BHZ ,26.920000,102.930000,0.0,70000000000.0,,
HE,B0088,HE B0088 BHZ ,40.000000,118.840000,0.0,70000000000.0,,
SD,R006F,SD R006F BHZ ,35.390000,115.260000,0.0,70000000000.0,,
SX,M0072,SX M0072 BHZ ,35.530000,111.680000,0.0,70000000000.0,,
FJ,J3007,FJ J3007 BHZ ,27.020000,119.040000,0.0,70000000000.0,,
XJ,Q0033,XJ Q0033 BHZ ,39.340000,76.560000,0.0,70000000000.0,,
XJ,EB001,XJ EB001 BHZ ,44.900000,82.080000,0.0,70000000000.0,,
GD,L2310,GD L2310 BHZ ,22.810000,114.860000,0.0,70000000000.0,,
GD,U2210,GD U2210 BHZ ,24.000000,116.810000,0.0,70000000000.0,,
GS,GS201,GS GS201 BHZ ,38.640000,101.270000,0.0,70000000000.0,,
SC,X2303,SC X2303 BHZ ,30.430000,107.070000,0.0,70000000000.0,,
SC,W2307,SC W2307 BHZ ,27.750000,100.800000,0.0,70000000000.0,,
XJ,N0068,XJ N0068 BHZ ,40.430000,78.900000,0.0,70000000000.0,,
BJ,DF001,BJ DF001 BHZ ,39.810000,116.160000,0.0,70000000000.0,,
YN,C2716,YN C2716 BHZ ,27.340000,104.850000,0.0,70000000000.0,,
XJ,QC003,XJ QC003 BHZ ,37.980000,76.860000,0.0,70000000000.0,,
SD,N0017,SD N0017 BHZ ,37.460000,116.590000,0.0,70000000000.0,,
QH,A0054,QH A0054 BHZ ,36.730000,101.040000,0.0,70000000000.0,,
SC,V3074,SC V3074 BHZ ,31.880000,99.330000,0.0,70000000000.0,,
XJ,N0036,XJ N0036 BHZ ,41.440000,81.800000,0.0,70000000000.0,,
SC,W2503,SC W2503 BHZ ,26.470000,102.390000,0.0,70000000000.0,,
SC,A1204,SC A1204 BHZ ,30.630000,104.200000,0.0,70000000000.0,,
GD,M0303,GD M0303 BHZ ,24.590000,116.380000,0.0,70000000000.0,,
HE,RP001,HE RP001 BHZ ,39.880000,116.960000,0.0,70000000000.0,,
XJ,TCH,XJ TCH BHZ ,43.940000,88.120000,0.0,70000000000.0,,
YN,D2616,YN D2616 BHZ ,26.310000,103.230000,0.0,70000000000.0,,
FJ,C5202,FJ C5202 BHZ ,25.190000,118.910000,0.0,70000000000.0,,
GS,N003B,GS N003B BHZ ,35.280000,103.710000,0.0,70000000000.0,,
SC,T2407,SC T2407 BHZ ,29.160000,102.410000,0.0,70000000000.0,,
SD,C0009,SD C0009 BHZ ,36.910000,117.980000,0.0,70000000000.0,,
YN,D2632,YN D2632 BHZ ,25.880000,103.430000,0.0,70000000000.0,,
HA,J0014,HA J0014 BHZ ,35.680000,115.180000,0.0,70000000000.0,,
SC,DY002,SC DY002 BHZ ,26.540000,101.930000,0.0,70000000000.0,,
SC,TB002,SC TB002 BHZ ,30.550000,102.650000,0.0,70000000000.0,,
GS,H000D,GS H000D BHZ ,37.890000,102.540000,0.0,70000000000.0,,
FJ,C5702,FJ C5702 BHZ ,24.760000,118.770000,0.0,70000000000.0,,
SC,V0175,SC V0175 BHZ ,29.510000,101.430000,0.0,70000000000.0,,
FJ,H6006,FJ H6006 BHZ ,27.250000,118.900000,0.0,70000000000.0,,
GS,K0068,GS K0068 BHZ ,33.750000,105.890000,0.0,70000000000.0,,
AH,N0004,AH N0004 BHZ ,31.550000,116.700000,0.0,70000000000.0,,
TJ,QC001,TJ QC001 BHZ ,39.220000,117.750000,0.0,70000000000.0,,
CQ,EB001,CQ EB001 BHZ ,29.660000,106.220000,0.0,70000000000.0,,
SD,AJ001,SD AJ001 BHZ ,36.970000,117.160000,0.0,70000000000.0,,
XZ,D0018,XZ D0018 BHZ ,29.280000,90.250000,0.0,70000000000.0,,
XJ,N0035,XJ N0035 BHZ ,41.370000,83.370000,0.0,70000000000.0,,
SC,HLI,SC HLI BHZ ,26.650000,102.250000,0.0,70000000000.0,,
QH,A0034,QH A0034 BHZ ,36.800000,101.560000,0.0,70000000000.0,,
YN,Q2503,YN Q2503 BHZ ,26.680000,99.490000,0.0,70000000000.0,,
GX,HS001,GX HS001 BHZ ,25.850000,109.840000,0.0,70000000000.0,,
SC,DR001,SC DR001 BHZ ,26.320000,101.780000,0.0,70000000000.0,,
GS,TWEYG,GS TWEYG BHZ ,35.420000,105.140000,0.0,70000000000.0,,
YN,J2804,YN J2804 BHZ ,22.340000,100.170000,0.0,70000000000.0,,
YN,S2406,YN S2406 BHZ ,23.770000,98.830000,0.0,70000000000.0,,
QH,B0043,QH B0043 BHZ ,36.790000,101.840000,0.0,70000000000.0,,
TJ,A0066,TJ A0066 BHZ ,39.000000,117.720000,0.0,70000000000.0,,
BJ,MD005,BJ MD005 BHZ ,39.640000,116.350000,0.0,70000000000.0,,
YN,YUM,YN YUM BHZ ,25.690000,101.860000,0.0,70000000000.0,,
SC,U2703,SC U2703 BHZ ,30.760000,102.160000,0.0,70000000000.0,,
GD,G2502,GD G2502 BHZ ,20.630000,110.380000,0.0,70000000000.0,,
YN,G2811,YN G2811 BHZ ,23.150000,102.660000,0.0,70000000000.0,,
SC,V3706,SC V3706 BHZ ,28.110000,100.260000,0.0,70000000000.0,,
GS,K0086,GS K0086 BHZ ,34.020000,105.100000,0.0,70000000000.0,,
YN,C2225,YN C2225 BHZ ,26.910000,102.960000,0.0,70000000000.0,,
SC,W3108,SC W3108 BHZ ,28.070000,102.970000,0.0,70000000000.0,,
GS,K005B,GS K005B BHZ ,33.790000,106.030000,0.0,70000000000.0,,
XJ,JIMHQ,XJ JIMHQ BHZ ,44.350000,88.920000,0.0,70000000000.0,,
YN,C0227,YN C0227 BHZ ,27.280000,103.750000,0.0,70000000000.0,,
YN,P2206,YN P2206 BHZ ,26.630000,100.570000,0.0,70000000000.0,,
GD,P2115,GD P2115 BHZ ,23.680000,115.300000,0.0,70000000000.0,,
YN,E2607,YN E2607 BHZ ,26.230000,101.210000,0.0,70000000000.0,,
GD,W2102,GD W2102 BHZ ,22.510000,112.160000,0.0,70000000000.0,,
YN,QF002,YN QF002 BHZ ,26.900000,98.860000,0.0,70000000000.0,,
GD,YGX,GD YGX BHZ ,21.770000,111.610000,0.0,70000000000.0,,
HA,G000F,HA G000F BHZ ,35.080000,114.590000,0.0,70000000000.0,,
XJ,F002B,XJ F002B BHZ ,44.490000,81.170000,0.0,70000000000.0,,
GS,AKXAK,GS AKXAK BHZ ,39.770000,93.480000,0.0,70000000000.0,,
FJ,CY001,FJ CY001 BHZ ,25.310000,118.290000,0.0,70000000000.0,,
QH,D0030,QH D0030 BHZ ,35.200000,100.850000,0.0,70000000000.0,,
SD,R0035,SD R0035 BHZ ,35.130000,115.220000,0.0,70000000000.0,,
SD,G0039,SD G0039 BHZ ,36.560000,118.700000,0.0,70000000000.0,,
YN,C2702,YN C2702 BHZ ,27.660000,105.080000,0.0,70000000000.0,,
SD,H0041,SD H0041 BHZ ,35.660000,116.930000,0.0,70000000000.0,,
GS,FG209,GS FG209 BHZ ,40.910000,95.870000,0.0,70000000000.0,,
SC,L2903,SC L2903 BHZ ,29.050000,103.880000,0.0,70000000000.0,,
YN,N2407,YN N2407 BHZ ,24.200000,97.820000,0.0,70000000000.0,,
SD,GL003,SD GL003 BHZ ,36.530000,118.680000,0.0,70000000000.0,,
GD,A1102,GD A1102 BHZ ,23.300000,113.290000,0.0,70000000000.0,,
YN,L2703,YN L2703 BHZ ,25.320000,100.280000,0.0,70000000000.0,,
GS,H0023,GS H0023 BHZ ,36.890000,102.780000,0.0,70000000000.0,,
GS,GS002,GS GS002 BHZ ,38.580000,101.240000,0.0,70000000000.0,,
GD,M2604,GD M2604 BHZ ,24.690000,115.960000,0.0,70000000000.0,,
SD,NN001,SD NN001 BHZ ,37.670000,116.800000,0.0,70000000000.0,,
GX,M0004,GX M0004 BHZ ,24.100000,108.040000,0.0,70000000000.0,,
XJ,B001E,XJ B001E BHZ ,44.150000,87.860000,0.0,70000000000.0,,
YN,D2638,YN D2638 BHZ ,27.030000,103.700000,0.0,70000000000.0,,
HE,R0005,HE R0005 BHZ ,39.470000,116.690000,0.0,70000000000.0,,
XJ,AT012,XJ AT012 BHZ ,43.770000,87.620000,0.0,70000000000.0,,
GS,KL001,GS KL001 BHZ ,33.970000,104.930000,0.0,70000000000.0,,
XJ,QS010,XJ QS010 BHZ ,39.260000,76.420000,0.0,70000000000.0,,
GX,WXXET,GX WXXET BHZ ,23.700000,109.790000,0.0,70000000000.0,,
GS,H0018,GS H0018 BHZ ,38.130000,102.460000,0.0,70000000000.0,,
SC,Q2502,SC Q2502 BHZ ,28.280000,104.480000,0.0,70000000000.0,,
YN,SYD02,YN SYD02 BHZ ,24.040000,99.250000,0.0,70000000000.0,,
SC,EN001,SC EN001 BHZ ,28.780000,105.380000,0.0,70000000000.0,,
HA,B001A,HA B001A BHZ ,34.670000,114.520000,0.0,70000000000.0,,
NX,D0010,NX D0010 BHZ ,35.580000,105.910000,0.0,70000000000.0,,
SD,CAX,SD CAX BHZ ,34.830000,115.540000,0.0,70000000000.0,,
GS,P0040,GS P0040 BHZ ,35.060000,102.910000,0.0,70000000000.0,,
SD,E001F,SD E001F BHZ ,37.420000,118.510000,0.0,70000000000.0,,
FJ,H8002,FJ H8002 BHZ ,27.620000,118.220000,0.0,70000000000.0,,
YN,LEY02,YN LEY02 BHZ ,25.960000,99.990000,0.0,70000000000.0,,
GS,A0012,GS A0012 BHZ ,36.510000,103.050000,0.0,70000000000.0,,
SD,PL001,SD PL001 BHZ ,36.840000,115.720000,0.0,70000000000.0,,
YN,C2312,YN C2312 BHZ ,28.340000,104.130000,0.0,70000000000.0,,
QH,BX003,QH BX003 BHZ ,35.840000,102.500000,0.0,70000000000.0,,
SD,N0043,SD N0043 BHZ ,37.090000,116.140000,0.0,70000000000.0,,
FJ,YXBM,FJ YXBM BHZ ,26.040000,118.110000,0.0,70000000000.0,,
SC,F2601,SC F2601 BHZ ,31.290000,104.560000,0.0,70000000000.0,,
XJ,G000E,XJ G000E BHZ ,43.980000,85.140000,0.0,70000000000.0,,
SC,UY001,SC UY001 BHZ ,32.490000,102.440000,0.0,70000000000.0,,
NX,E000A,NX E000A BHZ ,36.570000,105.850000,0.0,70000000000.0,,
SC,LB002,SC LB002 BHZ ,28.800000,103.720000,0.0,70000000000.0,,
GS,ZQUBL,GS ZQUBL BHZ ,33.600000,104.520000,0.0,70000000000.0,,
FJ,B1009,FJ B1009 BHZ ,25.460000,119.070000,0.0,70000000000.0,,
YN,S2404,YN S2404 BHZ ,24.060000,98.970000,0.0,70000000000.0,,
SX,M0064,SX M0064 BHZ ,35.000000,110.720000,0.0,70000000000.0,,
FJ,E6704,FJ E6704 BHZ ,24.350000,117.170000,0.0,70000000000.0,,
NX,YCWLJ,NX YCWLJ BHZ ,37.750000,106.910000,0.0,70000000000.0,,
GD,V2207,GD V2207 BHZ ,23.450000,115.880000,0.0,70000000000.0,,
SD,RS001,SD RS001 BHZ ,34.750000,116.080000,0.0,70000000000.0,,
YN,L2601,YN L2601 BHZ ,24.920000,100.500000,0.0,70000000000.0,,
SC,T2203,SC T2203 BHZ ,29.680000,102.860000,0.0,70000000000.0,,
SX,M0088,SX M0088 BHZ ,35.350000,110.650000,0.0,70000000000.0,,
GS,P001F,GS P001F BHZ ,34.570000,103.630000,0.0,70000000000.0,,
TJ,KX001,TJ KX001 BHZ ,39.000000,117.400000,0.0,70000000000.0,,
HE,B1010,HE B1010 BHZ ,40.180000,117.660000,0.0,70000000000.0,,
SX,M0063,SX M0063 BHZ ,34.850000,110.350000,0.0,70000000000.0,,
XJ,F0071,XJ F0071 BHZ ,43.930000,81.380000,0.0,70000000000.0,,
GD,S0017,GD S0017 BHZ ,22.800000,113.790000,0.0,70000000000.0,,
QH,BL003,QH BL003 BHZ ,36.480000,102.270000,0.0,70000000000.0,,
QH,A0039,QH A0039 BHZ ,36.830000,101.300000,0.0,70000000000.0,,
TJ,A0075,TJ A0075 BHZ ,38.840000,117.210000,0.0,70000000000.0,,
HA,XXXWX,HA XXXWX BHZ ,35.660000,114.540000,0.0,70000000000.0,,
SC,W3007,SC W3007 BHZ ,27.570000,103.150000,0.0,70000000000.0,,
FJ,G6012,FJ G6012 BHZ ,26.180000,118.330000,0.0,70000000000.0,,
QH,DT047,QH DT047 BHZ ,35.490000,102.280000,0.0,70000000000.0,,
GS,J0002,GS J0002 BHZ ,35.170000,104.060000,0.0,70000000000.0,,
XJ,BM007,XJ BM007 BHZ ,44.650000,86.130000,0.0,70000000000.0,,
SC,RSSG,SC RSSG BHZ ,29.720000,104.280000,0.0,70000000000.0,,
SC,BS001,SC BS001 BHZ ,31.140000,104.770000,0.0,70000000000.0,,
BJ,B0001,BJ B0001 BHZ ,39.870000,116.370000,0.0,70000000000.0,,
HE,D0045,HE D0045 BHZ ,36.770000,114.590000,0.0,70000000000.0,,
LN,WFDSS,LN WFDSS BHZ ,39.860000,122.160000,0.0,70000000000.0,,
SC,UY004,SC UY004 BHZ ,32.960000,103.040000,0.0,70000000000.0,,
YN,53YMX,YN 53YMX BHZ ,24.670000,102.170000,0.0,70000000000.0,,
SD,P0007,SD P0007 BHZ ,36.500000,115.910000,0.0,70000000000.0,,
GS,K0091,GS K0091 BHZ ,33.760000,105.110000,0.0,70000000000.0,,
YN,LX003,YN LX003 BHZ ,25.570000,100.500000,0.0,70000000000.0,,
HE,D0027,HE D0027 BHZ ,36.670000,114.900000,0.0,70000000000.0,,
SC,WJ002,SC WJ002 BHZ ,27.780000,103.400000,0.0,70000000000.0,,
QH,A0023,QH A0023 BHZ ,37.280000,101.260000,0.0,70000000000.0,,
FJ,FZGL,FJ FZGL BHZ ,26.090000,119.280000,0.0,70000000000.0,,
LN,B0039,LN B0039 BHZ ,39.540000,122.420000,0.0,70000000000.0,,
NM,DK001,NM DK001 BHZ ,43.370000,116.950000,0.0,70000000000.0,,
LN,H0007,LN H0007 BHZ ,40.300000,122.110000,0.0,70000000000.0,,
SD,D001D,SD D001D BHZ ,35.190000,117.250000,0.0,70000000000.0,,
XJ,Q001E,XJ Q001E BHZ ,39.380000,76.750000,0.0,70000000000.0,,
XJ,BJ002,XJ BJ002 BHZ ,44.240000,89.110000,0.0,70000000000.0,,
GS,WEGSD,GS WEGSD BHZ ,32.860000,104.860000,0.0,70000000000.0,,
XJ,P0012,XJ P0012 BHZ ,38.470000,75.050000,0.0,70000000000.0,,
YN,E3106,YN E3106 BHZ ,25.180000,101.910000,0.0,70000000000.0,,
TJ,QB002,TJ QB002 BHZ ,39.330000,117.590000,0.0,70000000000.0,,
HE,J0055,HE J0055 BHZ ,38.250000,115.950000,0.0,70000000000.0,,
XJ,QY002,XJ QY002 BHZ ,39.160000,77.070000,0.0,70000000000.0,,
FJ,B4305,FJ B4305 BHZ ,25.410000,119.030000,0.0,70000000000.0,,
GD,P2408,GD P2408 BHZ ,24.470000,114.830000,0.0,70000000000.0,,
YN,L2805,YN L2805 BHZ ,25.290000,99.460000,0.0,70000000000.0,,
QH,C0027,QH C0027 BHZ ,37.630000,101.350000,0.0,70000000000.0,,
GS,D0019,GS D0019 BHZ ,36.920000,104.800000,0.0,70000000000.0,,
BJ,ES004,BJ ES004 BHZ ,39.920000,116.200000,0.0,70000000000.0,,
SC,UE001,SC UE001 BHZ ,33.480000,103.360000,0.0,70000000000.0,,
SC,W2403,SC W2403 BHZ ,27.300000,102.190000,0.0,70000000000.0,,
FJ,E6605,FJ E6605 BHZ ,24.760000,117.340000,0.0,70000000000.0,,
YN,LJ001,YN LJ001 BHZ ,26.320000,99.850000,0.0,70000000000.0,,
YN,C2109,YN C2109 BHZ ,27.220000,103.600000,0.0,70000000000.0,,
SX,L0076,SX L0076 BHZ ,35.970000,111.360000,0.0,70000000000.0,,
AH,D0006,AH D0006 BHZ ,32.600000,116.870000,0.0,70000000000.0,,
GS,G000B,GS G000B BHZ ,38.090000,101.360000,0.0,70000000000.0,,
SD,YIY,SD YIY BHZ ,36.190000,118.160000,0.0,70000000000.0,,
FJ,C5618,FJ C5618 BHZ ,25.500000,118.350000,0.0,70000000000.0,,
SC,A2101,SC A2101 BHZ ,30.720000,104.630000,0.0,70000000000.0,,
YN,53LLP,YN 53LLP BHZ ,27.100000,100.070000,0.0,70000000000.0,,
FJ,A7009,FJ A7009 BHZ ,26.250000,119.600000,0.0,70000000000.0,,
HE,T0037,HE T0037 BHZ ,37.410000,115.720000,0.0,70000000000.0,,
JS,PX,JS PX BHZ ,34.810000,116.900000,0.0,70000000000.0,,
QH,C0060,QH C0060 BHZ ,37.210000,100.430000,0.0,70000000000.0,,
SC,D2109,SC D2109 BHZ ,26.940000,102.010000,0.0,70000000000.0,,
QH,E0029,QH E0029 BHZ ,35.790000,101.290000,0.0,70000000000.0,,
QH,B0005,QH B0005 BHZ ,36.340000,101.910000,0.0,70000000000.0,,
SC,H2211,SC H2211 BHZ ,32.780000,105.430000,0.0,70000000000.0,,
GS,N0013,GS N0013 BHZ ,35.510000,103.520000,0.0,70000000000.0,,
GS,CLZYC,GS CLZYC BHZ ,36.090000,103.850000,0.0,70000000000.0,,
AH,D0001,AH D0001 BHZ ,32.630000,116.820000,0.0,70000000000.0,,
YN,D8102,YN D8102 BHZ ,26.090000,104.230000,0.0,70000000000.0,,
LN,B0044,LN B0044 BHZ ,39.530000,121.660000,0.0,70000000000.0,,
FJ,F1022,FJ F1022 BHZ ,24.810000,116.750000,0.0,70000000000.0,,
GS,HNIHP,GS HNIHP BHZ ,36.040000,104.960000,0.0,70000000000.0,,
